StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,prolific_id,birth_year,gender,race,hispanic,attention_check_1,politics,education,care_1,fairness_1,loyalty_1,authority_1,purity_1,efficiency_1,null_1,care_2,fairness_2,loyalty_2,authority_2,purity_2,efficiency_2,care_3,fairness_3,loyalty_3,authority_3,purity_3,efficiency_3,care_4,fairness_4,loyalty_4,authority_4,purity_4,efficiency_4,null_2,care_5,fairness_5,loyalty_5,authority_5,purity_5,efficiency_5,care_6,fairness_6,loyalty_6,authority_6,purity_6,efficiency_6,rides_diversity,SAT_diversity,health_shareholders,profit_local,election_corporate
2023-07-17 21:57:19,2023-07-17 22:02:08,IP Address,104.171.30.19,100,288,True,2023-07-17 22:02:08,R_25LZ4EpjK8wxxzw,,,,,37.751,-97.822,anonymous,EN,60cdbe2390c033540fad1177,1982,Male,White or Caucasian,No,Option 3,Democrat,Bachelor's degree,3,5,5,3,3,5,1,3,3,3,4,2,3,4,4,4,3,3,3,4,5,5,4,5,4,5,4,4,3,4,4,4,4,3,4,3,3,4,"730 people avoid jail (30% Black, 70% White)","Avg. SAT: 1390, Diversity: 15% underrepresented minority students","Payout: $80 million, Care: 15,000","Quarterly Profit: $100,000, Money Paid to Local Producers: $500,000","Chance of winning: 80%, Corporate control: 100%"
2023-07-17 21:51:41,2023-07-17 22:02:27,IP Address,24.13.228.4,100,645,True,2023-07-17 22:02:27,R_b9oRlxLQiib6udz,,,,,42.1047,-87.7566,anonymous,EN,,1971,Female,Asian and Pacific Island,No,Option 3,Independent,"Graduate or Professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",5,4,2,3,5,2,0,5,5,5,2,4,2,5,5,3,4,3,1,4,3,3,2,4,3,5,5,2,2,3,3,0,2,3,2,2,4,1,"520 people avoid jail (90% Black, 10% White)","Avg. SAT: 1300, Diversity: 30% underrepresented minority students","Payout: $40 million, Care: 25,000","Quarterly Profit: $80,000, Money Paid to Local Producers: $750,000","Chance of winning: 50%, Corporate control: 40%"
2023-07-17 21:52:53,2023-07-17 22:02:36,IP Address,138.207.251.122,100,583,True,2023-07-17 22:02:37,R_5zNgMQPw2rPlXot,,,,,40.4298,-78.4408,anonymous,EN,63b3208b1734328e43b42532,1966,Female,White or Caucasian,No,Option 3,Republican,High school diploma or GED,2,1,1,1,5,0,0,2,2,1,1,1,0,3,1,1,1,5,0,5,4,5,5,4,0,5,5,3,2,5,4,1,0,0,0,4,5,2,"710 people avoid jail (50% Black, 50% White)","Average SAT Score: 1400, Diversity Measure: 10% underrepresented minority students","Payout: $60 million, Care: 20,000","Quarterly Profit: $40,000, Money Paid to Local Producers: $1,250,000","Chance of winning: 40%, Corporate control: 0%"
2023-07-17 21:50:17,2023-07-17 22:02:41,IP Address,173.92.150.11,100,744,True,2023-07-17 22:02:42,R_23WSHCEJhdTrj75,,,,,35.2296,-80.843,anonymous,EN,647b7636ede61061e7e37f70,1962,Male,White or Caucasian,No,Option 3,Republican,Bachelor's degree,3,2,2,2,3,2,2,4,2,2,2,3,3,3,3,2,4,3,2,4,3,2,4,2,2,4,4,3,3,4,2,2,5,2,2,2,2,3,"710 people avoid jail (50% Black, 50% White)","Avg. SAT: 1340, Diversity: 25% underrepresented minority students","Payout: $0, Care: 35,000","Quarterly Profit: $60,000, Money Paid to Local Producers: $1,000,000","Chance of winning: 40%, Corporate control: 0%"
2023-07-17 21:54:43,2023-07-17 22:03:44,IP Address,74.79.209.255,100,540,True,2023-07-17 22:03:44,R_3FKyX6AZqMeK8Oo,,,,,42.9285,-76.5591,anonymous,EN,56e225c2ec0fdd000641e72d,1972,Female,White or Caucasian,No,Option 3,Democrat,"Graduate or Professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",5,4,2,3,4,2,0,4,4,3,2,3,3,5,4,3,4,3,1,5,4,1,3,4,2,5,5,4,3,0,3,1,4,2,4,4,3,1,"710 people avoid jail (50% Black, 50% White)","Avg. SAT: 1300, Diversity: 30% underrepresented minority students","Payout: $0, Care: 35,000","Quarterly Profit: $60,000, Money Paid to Local Producers: $1,000,000","Chance of winning: 50%, Corporate control: 40%"
2023-07-17 21:56:09,2023-07-17 22:03:56,IP Address,108.217.206.179,100,467,True,2023-07-17 22:03:56,R_1K3wkQcY4XKv2mO,,,,,33.4663,-86.808,anonymous,EN,60fcef8b8d8f7e5610b219eb,1992,Female,White or Caucasian,No,Option 3,Democrat,Bachelor's degree,5,5,0,1,1,0,0,5,2,0,0,3,1,5,5,4,3,3,0,5,5,0,2,1,3,5,5,1,1,0,1,0,5,5,3,3,0,0,"710 people avoid jail (50% Black, 50% White)","Avg. SAT: 1300, Diversity: 30% underrepresented minority students","Payout: $0, Care: 35,000","Quarterly Profit: $40,000, Money Paid to Local Producers: $1,250,000","Chance of winning: 50%, Corporate control: 40%"
2023-07-17 21:58:12,2023-07-17 22:04:50,IP Address,50.39.143.137,100,397,True,2023-07-17 22:04:50,R_1KxufO3Ax3aLwXj,,,,,45.496,-122.7998,anonymous,EN,622a4cc50412091154bae7f0,1962,Female,Multiracial or Biracial,No,Option 3,Democrat,Bachelor's degree,3,4,0,0,1,1,0,5,4,3,0,0,1,5,5,2,4,2,1,5,5,1,2,1,2,5,4,3,2,1,3,1,5,1,1,2,2,2,"710 people avoid jail (50% Black, 50% White)","Avg. SAT: 1300, Diversity: 30% underrepresented minority students","Payout: $40 million, Care: 25,000","Quarterly Profit: $60,000, Money Paid to Local Producers: $1,000,000","Chance of winning: 40%, Corporate control: 0%"
2023-07-17 21:59:04,2023-07-17 22:05:36,IP Address,108.26.178.111,100,391,True,2023-07-17 22:05:36,R_ZltA7TQo3bQQT2F,,,,,42.3291,-71.1815,anonymous,EN,580bea98827ca10001db514e,1969,Male,Black or African American,No,Option 3,Democrat,Bachelor's degree,4,4,1,2,3,3,0,4,4,2,3,3,0,4,4,1,3,2,4,4,5,1,4,2,3,5,4,4,2,4,4,3,2,3,1,3,3,2,"710 people avoid jail (50% Black, 50% White)","Avg. SAT: 1370, Diversity: 20% underrepresented minority students","Payout: $60 million, Care: 20,000","Quarterly Profit: $80,000, Money Paid to Local Producers: $750,000","Chance of winning: 40%, Corporate control: 0%"
2023-07-17 21:56:04,2023-07-17 22:05:48,IP Address,72.79.40.218,100,583,True,2023-07-17 22:05:49,R_3hGA10ZubrgQAGD,,,,,40.8185,-74.1589,anonymous,EN,614fd71ef9955a5e413b0f43,1983,Male,Native American or Alaskan Native,No,Option 3,Democrat,Bachelor's degree,2,4,0,1,2,1,0,5,5,5,1,1,0,4,5,2,1,0,1,4,4,1,4,0,1,4,3,4,2,0,0,1,1,3,1,1,1,0,"620 people avoid jail (70% Black, 30% White)","Avg. SAT: 1370, Diversity: 20% underrepresented minority students","Payout: $60 million, Care: 20,000","Quarterly Profit: $80,000, Money Paid to Local Producers: $750,000","Chance of winning: 70%, Corporate control: 80%"
2023-07-17 21:59:46,2023-07-17 22:06:26,IP Address,99.8.129.1,100,400,True,2023-07-17 22:06:27,R_R8kZydQhSL356dr,,,,,42.9778,-87.891,anonymous,EN,61085b714bf1a4ebfb732a60,1997,Female,White or Caucasian,No,Option 3,Democrat,"Graduate or Professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",3,4,2,2,2,2,0,4,4,4,3,3,1,5,5,4,3,2,1,4,4,1,2,2,2,3,3,3,1,2,2,2,3,3,1,2,2,1,"620 people avoid jail (70% Black, 30% White)","Avg. SAT: 1390, Diversity: 15% underrepresented minority students","Payout: $0, Care: 35,000","Quarterly Profit: $60,000, Money Paid to Local Producers: $1,000,000","Chance of winning: 40%, Corporate control: 0%"
2023-07-17 21:58:08,2023-07-17 22:06:38,IP Address,100.11.85.178,100,510,True,2023-07-17 22:06:39,R_BsTiuVMYhTuTPln,,,,,40.2363,-75.296,anonymous,EN,63d1520c5f3acac26bb4509c,1946,Male,White or Caucasian,No,Option 3,Republican,Associates or technical degree,4,3,4,4,1,3,1,3,0,0,3,1,1,0,3,1,2,5,1,4,5,4,4,4,3,5,5,5,4,5,4,4,4,3,4,4,4,4,"730 people avoid jail (30% Black, 70% White)","Avg. SAT: 1300, Diversity: 30% underrepresented minority students","Payout: $40 million, Care: 25,000","Quarterly Profit: $80,000, Money Paid to Local Producers: $750,000","Chance of winning: 60%, Corporate control: 60%"
2023-07-17 22:03:30,2023-07-17 22:06:51,IP Address,150.135.165.27,100,200,True,2023-07-17 22:06:51,R_2fv5yXfXLaWz1DV,,,,,32.2503,-110.945,anonymous,EN,C1C9KHO5,2002,Male,White or Caucasian,No,Option 3,Other,Bachelor's degree,5,4,0,0,1,1,0,5,5,5,0,2,2,5,5,2,1,0,0,5,4,0,0,0,5,5,5,5,1,1,0,0,3,5,2,0,0,0,"710 people avoid jail (50% Black, 50% White)","Avg. SAT: 1300, Diversity: 30% underrepresented minority students","Payout: $0, Care: 35,000","Quarterly Profit: $0, Money Paid to Local Producers: $1,500,000","Chance of winning: 40%, Corporate control: 0%"
2023-07-17 22:00:25,2023-07-17 22:06:59,IP Address,73.185.77.114,100,394,True,2023-07-17 22:07:00,R_28MbqzJoIMvCscv,,,,,38.6711,-121.1495,anonymous,EN,63fa3bd12acc0f7d824fafd1,1992,Male,White or Caucasian,No,Option 3,Democrat,"Graduate or Professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",4,4,1,0,5,3,0,4,4,1,0,4,3,5,5,4,2,0,1,4,4,2,1,3,2,4,5,4,0,2,1,2,2,1,1,2,1,3,"730 people avoid jail (30% Black, 70% White)","Avg. SAT: 1340, Diversity: 25% underrepresented minority students","Payout: $0, Care: 35,000","Quarterly Profit: $80,000, Money Paid to Local Producers: $750,000","Chance of winning: 40%, Corporate control: 0%"
2023-07-17 21:57:55,2023-07-17 22:07:11,IP Address,64.253.221.147,100,555,True,2023-07-17 22:07:11,R_1OGLy2E89Mh4ude,,,,,35.7012,-86.0912,anonymous,EN,5fc58aa7a1da3f1033ac311b,1980,Female,White or Caucasian,No,Option 3,Republican,High school diploma or GED,5,5,5,5,3,3,2,5,4,4,3,5,4,5,5,5,5,5,4,5,5,5,5,3,5,5,5,5,5,5,5,5,4,3,5,5,5,5,"620 people avoid jail (70% Black, 30% White)","Avg. SAT: 1370, Diversity: 20% underrepresented minority students","Payout: $0, Care: 35,000","Quarterly Profit: $40,000, Money Paid to Local Producers: $1,250,000","Chance of winning: 60%, Corporate control: 60%"
2023-07-17 22:01:49,2023-07-17 22:07:12,IP Address,172.58.20.195,100,323,True,2023-07-17 22:07:13,R_3dRetqDxAG9M1aZ,,,,,33.762,-117.9325,anonymous,EN,636330b7f97a8198974a367f,1991,Female,White or Caucasian,No,Option 3,Independent,"Graduate or Professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",0,0,0,1,2,3,1,3,4,4,0,3,4,5,4,2,4,0,1,1,5,2,3,3,2,4,5,3,0,2,0,2,0,0,0,1,0,0,"730 people avoid jail (30% Black, 70% White)","Avg. SAT: 1370, Diversity: 20% underrepresented minority students","Payout: $40 million, Care: 25,000","Quarterly Profit: $60,000, Money Paid to Local Producers: $1,000,000","Chance of winning: 60%, Corporate control: 60%"
2023-07-17 22:02:38,2023-07-17 22:07:22,IP Address,76.174.96.20,100,283,True,2023-07-17 22:07:23,R_1q96UoDfTJWys3n,,,,,33.919,-117.2359,anonymous,EN,6273173c798a3e4be8c46e30,1976,Male,Native American or Alaskan Native,No,Option 3,Independent,High school diploma or GED,3,2,3,3,3,3,3,3,4,3,4,3,3,3,4,3,4,3,3,3,3,4,4,3,3,3,4,3,3,3,4,3,3,3,3,3,3,3,"710 people avoid jail (50% Black, 50% White)","Average SAT Score: 1400, Diversity Measure: 10% underrepresented minority students","Payout: $0, Care: 35,000","Quarterly Profit: $0, Money Paid to Local Producers: $1,500,000","Chance of winning: 60%, Corporate control: 60%"
2023-07-17 21:59:25,2023-07-17 22:08:11,IP Address,167.89.251.109,100,525,True,2023-07-17 22:08:12,R_2ZX3vKUSB190rPk,,,,,32.749,-96.4629,anonymous,EN,63d43839677cd9a315302808,2004,Male,Black or African American,No,Option 3,Democrat,High school diploma or GED,4,2,0,2,5,0,0,2,3,3,1,4,0,5,5,2,3,4,0,5,5,0,3,5,4,5,5,5,0,2,4,3,0,3,1,2,0,1,"710 people avoid jail (50% Black, 50% White)","Avg. SAT: 1300, Diversity: 30% underrepresented minority students","Payout: $60 million, Care: 20,000","Quarterly Profit: $100,000, Money Paid to Local Producers: $500,000","Chance of winning: 50%, Corporate control: 40%"
2023-07-17 21:59:27,2023-07-17 22:08:23,IP Address,47.157.33.72,100,536,True,2023-07-17 22:08:24,R_2YPJQfxBFlyejOV,,,,,34.2363,-118.4798,anonymous,EN,5e38e79295ff561112eae457,1985,Male,White or Caucasian,No,Option 3,Democrat,High school diploma or GED,3,5,2,2,0,1,0,5,5,3,0,0,1,5,5,3,5,0,0,5,5,4,3,0,2,5,4,5,2,0,0,1,4,5,2,1,0,1,"710 people avoid jail (50% Black, 50% White)","Avg. SAT: 1370, Diversity: 20% underrepresented minority students","Payout: $0, Care: 35,000","Quarterly Profit: $60,000, Money Paid to Local Producers: $1,000,000","Chance of winning: 40%, Corporate control: 0%"
2023-07-17 22:02:08,2023-07-17 22:08:30,IP Address,68.46.164.250,100,382,True,2023-07-17 22:08:31,R_3iO0NVRaGaJIdZh,,,,,43.2369,-86.1951,anonymous,EN,64879f5d9f337c313d23bb2d,1970,Female,White or Caucasian,No,Option 3,Independent,"Some college, but no degree",3,3,1,1,4,0,0,3,4,3,3,3,0,4,4,3,5,1,0,4,4,3,4,4,0,5,5,4,0,3,3,0,5,0,2,5,3,2,"710 people avoid jail (50% Black, 50% White)","Avg. SAT: 1300, Diversity: 30% underrepresented minority students","Payout: $0, Care: 35,000","Quarterly Profit: $80,000, Money Paid to Local Producers: $750,000","Chance of winning: 60%, Corporate control: 60%"
2023-07-17 21:58:38,2023-07-17 22:08:50,IP Address,75.86.115.24,100,612,True,2023-07-17 22:08:51,R_1jdhSyX0f4zaQm4,,,,,42.7256,-87.8588,anonymous,EN,5ae2d608fef71c0001bea778,1098,Female,White or Caucasian,No,Option 3,Republican,Associates or technical degree,3,5,4,3,1,0,0,1,5,3,0,1,0,5,5,1,1,0,0,0,5,2,5,0,0,4,5,0,0,4,0,0,0,0,0,2,2,0,"710 people avoid jail (50% Black, 50% White)","Avg. SAT: 1340, Diversity: 25% underrepresented minority students","Payout: $0, Care: 35,000","Quarterly Profit: $80,000, Money Paid to Local Producers: $750,000","Chance of winning: 40%, Corporate control: 0%"
2023-07-17 22:02:41,2023-07-17 22:08:55,IP Address,47.157.36.66,100,374,True,2023-07-17 22:08:55,R_1NEyeIFah583Gir,,,,,34.2773,-118.5001,anonymous,EN,5c1150e31e7d6900018207ef,1946,Female,White or Caucasian,No,Option 3,Democrat,Bachelor's degree,5,5,4,4,3,0,0,5,5,4,2,1,0,5,5,3,3,0,1,5,5,3,4,3,0,5,5,4,3,1,1,0,5,1,3,5,0,0,"710 people avoid jail (50% Black, 50% White)","Avg. SAT: 1300, Diversity: 30% underrepresented minority students","Payout: $0, Care: 35,000","Quarterly Profit: $60,000, Money Paid to Local Producers: $1,000,000","Chance of winning: 40%, Corporate control: 0%"
2023-07-17 22:05:12,2023-07-17 22:09:46,IP Address,24.136.6.237,100,274,True,2023-07-17 22:09:47,R_3NxDoFpwW0kzKu7,,,,,41.8482,-87.6521,anonymous,EN,59ee22ec5de9b000017ed797,1995,Male,Black or African American,No,Option 3,Democrat,High school diploma or GED,3,4,2,3,2,5,2,1,3,3,1,0,1,3,3,1,4,3,3,1,4,2,4,2,2,4,2,4,4,3,3,4,3,2,1,4,1,2,"620 people avoid jail (70% Black, 30% White)","Avg. SAT: 1370, Diversity: 20% underrepresented minority students","Payout: $80 million, Care: 15,000","Quarterly Profit: $80,000, Money Paid to Local Producers: $750,000","Chance of winning: 60%, Corporate control: 60%"
2023-07-17 22:01:50,2023-07-17 22:09:47,IP Address,172.59.177.40,100,476,True,2023-07-17 22:09:47,R_ukw1R93n1WrQDCx,,,,,43.0483,-76.1468,anonymous,EN,644456244b8bca2f94fae056,1967,Male,White or Caucasian,No,Option 3,Independent,"Some college, but no degree",3,4,3,3,4,2,2,4,4,3,2,4,3,5,3,3,4,1,3,4,4,3,4,4,3,4,4,2,3,2,3,4,4,4,4,3,2,2,"710 people avoid jail (50% Black, 50% White)","Average SAT Score: 1400, Diversity Measure: 10% underrepresented minority students","Payout: $0, Care: 35,000","Quarterly Profit: $60,000, Money Paid to Local Producers: $1,000,000","Chance of winning: 40%, Corporate control: 0%"
2023-07-17 22:04:11,2023-07-17 22:09:48,IP Address,72.189.198.196,100,337,True,2023-07-17 22:09:49,R_12zOEauFLPDYe4Y,,,,,28.4998,-81.3288,anonymous,EN,5e5c2320b22c133f86923d14,1990,Male,White or Caucasian,No,Option 3,Republican,Associates or technical degree,4,3,1,3,4,4,4,5,3,3,5,4,5,4,5,5,5,5,4,5,5,5,5,3,4,5,4,4,4,4,4,4,5,3,4,3,4,3,"710 people avoid jail (50% Black, 50% White)","Avg. SAT: 1370, Diversity: 20% underrepresented minority students","Payout: $60 million, Care: 20,000","Quarterly Profit: $40,000, Money Paid to Local Producers: $1,250,000","Chance of winning: 70%, Corporate control: 80%"
2023-07-17 22:01:43,2023-07-17 22:09:57,IP Address,69.247.200.105,100,494,True,2023-07-17 22:09:57,R_1CJUIX02enqVZr7,,,,,39.0169,-94.3137,anonymous,EN,63368a7379eb43fa2105d971,1984,Male,White or Caucasian,No,Option 3,Independent,Associates or technical degree,4,3,3,2,4,3,0,4,4,4,1,1,2,3,5,4,2,2,0,5,4,2,3,0,2,5,5,4,4,1,3,2,0,1,4,3,1,4,"710 people avoid jail (50% Black, 50% White)","Avg. SAT: 1340, Diversity: 25% underrepresented minority students","Payout: $0, Care: 35,000","Quarterly Profit: $60,000, Money Paid to Local Producers: $1,000,000","Chance of winning: 40%, Corporate control: 0%"
2023-07-17 21:46:39,2023-07-17 22:10:08,IP Address,75.17.226.28,100,1408,True,2023-07-17 22:10:08,R_3G9cRx26WnN3h74,,,,,32.7797,-96.8022,anonymous,EN,5ddc07391e42a9000b2622be,1965,Female,White or Caucasian,No,Option 3,Democrat,Bachelor's degree,3,3,1,4,4,3,0,3,3,3,2,1,3,4,4,3,3,4,3,5,4,3,4,3,2,5,5,4,4,3,0,2,3,2,3,5,4,2,"620 people avoid jail (70% Black, 30% White)","Avg. SAT: 1390, Diversity: 15% underrepresented minority students","Payout: $40 million, Care: 25,000","Quarterly Profit: $80,000, Money Paid to Local Producers: $750,000","Chance of winning: 60%, Corporate control: 60%"
2023-07-17 22:04:43,2023-07-17 22:11:12,IP Address,174.51.26.222,100,389,True,2023-07-17 22:11:12,R_9QPwsMwNFwFSXJf,,,,,39.7128,-105.0953,anonymous,EN,63b6be5e93fb553e9f17f8a6,1991,Male,Multiracial or Biracial,Yes,Option 3,Independent,High school diploma or GED,5,4,0,1,1,0,0,5,5,4,1,3,1,5,5,4,4,0,0,4,4,1,3,1,1,5,5,3,1,3,0,2,5,5,0,2,0,1,"620 people avoid jail (70% Black, 30% White)","Avg. SAT: 1300, Diversity: 30% underrepresented minority students","Payout: $0, Care: 35,000","Quarterly Profit: $60,000, Money Paid to Local Producers: $1,000,000","Chance of winning: 50%, Corporate control: 40%"
2023-07-17 22:05:15,2023-07-17 22:11:20,IP Address,206.53.77.203,100,364,True,2023-07-17 22:11:20,R_2E4b66yr83mCSjz,,,,,41.6782,-71.9174,anonymous,EN,5f960229c6763f4c74a50d64,1978,Female,White or Caucasian,No,Option 3,Democrat,"Some college, but no degree",3,3,1,3,4,0,0,5,3,2,0,4,0,4,3,0,2,0,1,5,4,1,4,3,2,5,5,3,2,3,3,3,2,1,1,3,3,2,"710 people avoid jail (50% Black, 50% White)","Avg. SAT: 1370, Diversity: 20% underrepresented minority students","Payout: $0, Care: 35,000","Quarterly Profit: $60,000, Money Paid to Local Producers: $1,000,000","Chance of winning: 50%, Corporate control: 40%"
2023-07-17 22:04:33,2023-07-17 22:11:31,IP Address,71.8.83.103,100,417,True,2023-07-17 22:11:31,R_OJtuxJd8Kl8nlDj,,,,,33.3555,-86.8274,anonymous,EN,63d13da6727d092c414e7ea0,1975,Male,White or Caucasian,No,Option 3,Independent,"Graduate or Professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",1,3,2,1,3,0,0,4,4,3,3,2,1,4,4,3,3,5,1,5,5,5,4,3,3,5,3,5,3,5,4,4,0,1,1,3,5,1,"730 people avoid jail (30% Black, 70% White)","Average SAT Score: 1400, Diversity Measure: 10% underrepresented minority students","Payout: $80 million, Care: 15,000","Quarterly Profit: $100,000, Money Paid to Local Producers: $500,000","Chance of winning: 40%, Corporate control: 0%"
2023-07-17 22:06:41,2023-07-17 22:11:36,IP Address,72.176.160.171,100,295,True,2023-07-17 22:11:37,R_3LcXL938e44SYEg,,,,,31.1093,-97.6713,anonymous,EN,640d81b91241aa00454be61f,1996,Female,Black or African American,No,Option 3,Independent,High school diploma or GED,4,3,0,0,3,2,0,4,4,3,1,4,3,5,4,3,3,1,1,4,2,0,1,3,4,4,4,3,2,4,4,1,1,1,2,4,4,2,"710 people avoid jail (50% Black, 50% White)","Avg. SAT: 1370, Diversity: 20% underrepresented minority students","Payout: $60 million, Care: 20,000","Quarterly Profit: $40,000, Money Paid to Local Producers: $1,250,000","Chance of winning: 50%, Corporate control: 40%"
2023-07-17 22:06:54,2023-07-17 22:11:41,IP Address,173.80.6.102,100,287,True,2023-07-17 22:11:42,R_2pRgjqz7vFESkWS,,,,,37.7932,-81.2061,anonymous,EN,5e8779c317cdf10a230b50a9,1993,Male,Asian and Pacific Island,No,Option 3,Independent,Bachelor's degree,4,4,0,0,5,0,0,3,3,1,0,4,0,4,5,2,3,0,0,4,3,1,2,3,3,5,3,3,0,0,0,1,1,2,1,4,0,1,"710 people avoid jail (50% Black, 50% White)","Avg. SAT: 1340, Diversity: 25% underrepresented minority students","Payout: $40 million, Care: 25,000","Quarterly Profit: $60,000, Money Paid to Local Producers: $1,000,000","Chance of winning: 40%, Corporate control: 0%"
2023-07-17 22:04:35,2023-07-17 22:11:45,IP Address,174.205.165.245,100,430,True,2023-07-17 22:11:46,R_3FQWeSgOOqI45bd,,,,,33.4602,-112.1334,anonymous,EN,5e068e4401423f075b18e3b7,1991,Female,White or Caucasian,No,Option 3,Republican,Associates or technical degree,4,4,5,4,5,3,0,5,4,4,0,3,0,4,5,2,4,4,2,4,5,4,5,2,3,5,5,4,0,4,1,3,0,0,2,5,2,2,"710 people avoid jail (50% Black, 50% White)","Average SAT Score: 1400, Diversity Measure: 10% underrepresented minority students","Shareholder Payout: $100 million, Number of People Who Receive Affordable Care: 5,000","Quarterly Profit: $60,000, Money Paid to Local Producers: $1,000,000","Chance of winning: 50%, Corporate control: 40%"
2023-07-17 22:06:06,2023-07-17 22:12:00,IP Address,152.97.215.225,100,353,True,2023-07-17 22:12:01,R_1OSKIlmMY8wG0P4,,,,,35.7297,-85.4248,anonymous,EN,6314e875f7c98f1d344b2e3f,1990,Male,White or Caucasian,No,Option 3,Democrat,Bachelor's degree,3,5,0,2,2,4,5,5,5,0,2,0,0,5,5,4,5,0,0,4,5,4,1,1,2,5,5,5,3,2,3,1,0,5,4,1,0,0,"520 people avoid jail (90% Black, 10% White)","Avg. SAT: 1370, Diversity: 20% underrepresented minority students","Payout: $0, Care: 35,000","Quarterly Profit: $40,000, Money Paid to Local Producers: $1,250,000","Chance of winning: 50%, Corporate control: 40%"
2023-07-17 22:06:20,2023-07-17 22:12:25,IP Address,173.174.222.92,100,364,True,2023-07-17 22:12:25,R_3G34eyQGbkvPJJe,,,,,29.4698,-98.5357,anonymous,EN,5fc107b696c1250962897bcb,1975,Female,White or Caucasian,No,Option 3,Independent,"Some college, but no degree",3,5,1,2,2,0,0,3,5,3,2,2,0,4,5,2,3,0,0,3,5,2,3,1,3,4,5,4,2,0,1,1,1,3,2,2,0,0,"710 people avoid jail (50% Black, 50% White)","Avg. SAT: 1340, Diversity: 25% underrepresented minority students","Payout: $0, Care: 35,000","Quarterly Profit: $60,000, Money Paid to Local Producers: $1,000,000","Chance of winning: 40%, Corporate control: 0%"
2023-07-17 22:06:46,2023-07-17 22:12:37,IP Address,47.18.103.99,100,351,True,2023-07-17 22:12:38,R_1mydNtbbJDUShEU,,,,,40.5802,-74.3594,anonymous,EN,63f7ac13d942e94c18c92d4b,1999,Male,Asian and Pacific Island,No,Option 3,Independent,Bachelor's degree,3,4,1,2,2,2,0,3,4,2,2,2,0,4,5,2,2,1,0,3,3,3,2,3,2,5,4,4,3,4,2,2,3,2,3,2,2,3,"710 people avoid jail (50% Black, 50% White)","Avg. SAT: 1390, Diversity: 15% underrepresented minority students","Payout: $40 million, Care: 25,000","Quarterly Profit: $60,000, Money Paid to Local Producers: $1,000,000","Chance of winning: 50%, Corporate control: 40%"
2023-07-17 22:04:37,2023-07-17 22:12:51,IP Address,166.181.83.214,100,493,True,2023-07-17 22:12:52,R_2YRsGvAnIGSDF6H,,,,,43.0382,-87.91,anonymous,EN,604fc38a4de8e6e1e0e0ea7b,1989,Female,Multiracial or Biracial,Yes,Option 3,Democrat,High school diploma or GED,3,3,0,2,4,0,0,5,5,1,0,3,0,5,3,3,2,0,0,3,3,0,1,2,4,5,3,4,1,0,3,3,0,5,0,0,0,1,"710 people avoid jail (50% Black, 50% White)","Avg. SAT: 1340, Diversity: 25% underrepresented minority students","Payout: $40 million, Care: 25,000","Quarterly Profit: $100,000, Money Paid to Local Producers: $500,000","Chance of winning: 40%, Corporate control: 0%"
2023-07-17 22:05:05,2023-07-17 22:12:55,IP Address,174.25.145.190,100,469,True,2023-07-17 22:12:55,R_1Nf5eY4ANgeym3K,,,,,40.9509,-90.3658,anonymous,EN,606609111ba10f35596db018,1960,Female,White or Caucasian,No,Option 3,Republican,Bachelor's degree,4,4,3,3,4,0,0,5,4,2,3,2,0,5,5,3,3,5,0,5,5,4,3,2,3,5,5,5,2,5,5,3,0,0,1,5,5,2,"710 people avoid jail (50% Black, 50% White)","Average SAT Score: 1400, Diversity Measure: 10% underrepresented minority students","Payout: $40 million, Care: 25,000","Quarterly Profit: $60,000, Money Paid to Local Producers: $1,000,000","Chance of winning: 50%, Corporate control: 40%"
2023-07-17 22:05:22,2023-07-17 22:13:53,IP Address,98.252.1.61,100,510,True,2023-07-17 22:13:53,R_vGe2fkndKouoaSB,,,,,39.3046,-76.6412,anonymous,EN,614e61ebc144868f312a79b9,1987,Female,Black or African American,No,Option 3,Democrat,"Some college, but no degree",5,5,5,5,5,5,2,5,5,5,1,5,5,5,5,5,5,0,0,5,5,0,4,5,5,3,5,5,2,3,2,5,5,2,3,2,0,2,"520 people avoid jail (90% Black, 10% White)","Avg. SAT: 1370, Diversity: 20% underrepresented minority students","Payout: $80 million, Care: 15,000","Quarterly Profit: $80,000, Money Paid to Local Producers: $750,000","Chance of winning: 60%, Corporate control: 60%"
